AREA,'ISP','Reserve Type','Type of Product','Direction','Offered','Activated','Unavailable'
NO1 SCA,'13.09.2023 05:00 - 13.09.2023 05:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 05:15 - 13.09.2023 05:30 (CET/CEST)','mFRR','Local','Up','247','0',''
NO1 SCA,'13.09.2023 05:15 - 13.09.2023 05:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 05:30 - 13.09.2023 05:45 (CET/CEST)','mFRR','Local','Up','247','0',''
NO1 SCA,'13.09.2023 05:30 - 13.09.2023 05:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 05:45 - 13.09.2023 06:00 (CET/CEST)','mFRR','Local','Up','247','0',''
NO1 SCA,'13.09.2023 05:45 - 13.09.2023 06:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 06:00 - 13.09.2023 06:15 (CET/CEST)','mFRR','Local','Up','249','0',''
NO1 SCA,'13.09.2023 06:00 - 13.09.2023 06:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 06:15 - 13.09.2023 06:30 (CET/CEST)','mFRR','Local','Up','249','0',''
NO1 SCA,'13.09.2023 06:15 - 13.09.2023 06:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 06:30 - 13.09.2023 06:45 (CET/CEST)','mFRR','Local','Up','249','0',''
NO1 SCA,'13.09.2023 06:30 - 13.09.2023 06:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 06:45 - 13.09.2023 07:00 (CET/CEST)','mFRR','Local','Up','249','0',''
NO1 SCA,'13.09.2023 06:45 - 13.09.2023 07:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 07:00 - 13.09.2023 07:15 (CET/CEST)','mFRR','Local','Up','232','0',''
NO1 SCA,'13.09.2023 07:00 - 13.09.2023 07:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 07:15 - 13.09.2023 07:30 (CET/CEST)','mFRR','Local','Up','232','0',''
NO1 SCA,'13.09.2023 07:15 - 13.09.2023 07:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 07:30 - 13.09.2023 07:45 (CET/CEST)','mFRR','Local','Up','232','0',''
NO1 SCA,'13.09.2023 07:30 - 13.09.2023 07:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 07:45 - 13.09.2023 08:00 (CET/CEST)','mFRR','Local','Up','232','0',''
NO1 SCA,'13.09.2023 07:45 - 13.09.2023 08:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 08:00 - 13.09.2023 08:15 (CET/CEST)','mFRR','Local','Up','235','203',''
NO1 SCA,'13.09.2023 08:00 - 13.09.2023 08:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 08:15 - 13.09.2023 08:30 (CET/CEST)','mFRR','Local','Up','235','203',''
NO1 SCA,'13.09.2023 08:15 - 13.09.2023 08:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 08:30 - 13.09.2023 08:45 (CET/CEST)','mFRR','Local','Up','235','203',''
NO1 SCA,'13.09.2023 08:30 - 13.09.2023 08:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 08:45 - 13.09.2023 09:00 (CET/CEST)','mFRR','Local','Up','235','235',''
NO1 SCA,'13.09.2023 08:45 - 13.09.2023 09:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 09:00 - 13.09.2023 09:15 (CET/CEST)','mFRR','Local','Up','162','162',''
NO1 SCA,'13.09.2023 09:00 - 13.09.2023 09:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 09:15 - 13.09.2023 09:30 (CET/CEST)','mFRR','Local','Up','162','162',''
NO1 SCA,'13.09.2023 09:15 - 13.09.2023 09:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 09:30 - 13.09.2023 09:45 (CET/CEST)','mFRR','Local','Up','162','152',''
NO1 SCA,'13.09.2023 09:30 - 13.09.2023 09:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 09:45 - 13.09.2023 10:00 (CET/CEST)','mFRR','Local','Up','162','0',''
NO1 SCA,'13.09.2023 09:45 - 13.09.2023 10:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 10:00 - 13.09.2023 10:15 (CET/CEST)','mFRR','Local','Up','143','0',''
NO1 SCA,'13.09.2023 10:00 - 13.09.2023 10:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 10:15 - 13.09.2023 10:30 (CET/CEST)','mFRR','Local','Up','143','0',''
NO1 SCA,'13.09.2023 10:15 - 13.09.2023 10:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 10:30 - 13.09.2023 10:45 (CET/CEST)','mFRR','Local','Up','143','0',''
NO1 SCA,'13.09.2023 10:30 - 13.09.2023 10:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 10:45 - 13.09.2023 11:00 (CET/CEST)','mFRR','Local','Up','143','0',''
NO1 SCA,'13.09.2023 10:45 - 13.09.2023 11:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 11:00 - 13.09.2023 11:15 (CET/CEST)','mFRR','Local','Up','138','0',''
NO1 SCA,'13.09.2023 11:00 - 13.09.2023 11:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 11:15 - 13.09.2023 11:30 (CET/CEST)','mFRR','Local','Up','138','0',''
NO1 SCA,'13.09.2023 11:15 - 13.09.2023 11:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 11:30 - 13.09.2023 11:45 (CET/CEST)','mFRR','Local','Up','138','0',''
NO1 SCA,'13.09.2023 11:30 - 13.09.2023 11:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 11:45 - 13.09.2023 12:00 (CET/CEST)','mFRR','Local','Up','138','0',''
NO1 SCA,'13.09.2023 11:45 - 13.09.2023 12:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'13.09.2023 12:00 - 13.09.2023 12:15 (CET/CEST)','mFRR','Local','Up','144','0',''
NO1 SCA,'13.09.2023 12:00 - 13.09.2023 12:15 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 12:15 - 13.09.2023 12:30 (CET/CEST)','mFRR','Local','Up','144','0',''
NO1 SCA,'13.09.2023 12:15 - 13.09.2023 12:30 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 12:30 - 13.09.2023 12:45 (CET/CEST)','mFRR','Local','Up','144','0',''
NO1 SCA,'13.09.2023 12:30 - 13.09.2023 12:45 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 12:45 - 13.09.2023 13:00 (CET/CEST)','mFRR','Local','Up','144','0',''
NO1 SCA,'13.09.2023 12:45 - 13.09.2023 13:00 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 13:00 - 13.09.2023 13:15 (CET/CEST)','mFRR','Local','Up','141','0',''
NO1 SCA,'13.09.2023 13:00 - 13.09.2023 13:15 (CET/CEST)','mFRR','Local','Down','88','30',''
NO1 SCA,'13.09.2023 13:15 - 13.09.2023 13:30 (CET/CEST)','mFRR','Local','Up','141','0',''
NO1 SCA,'13.09.2023 13:15 - 13.09.2023 13:30 (CET/CEST)','mFRR','Local','Down','88','30',''
NO1 SCA,'13.09.2023 13:30 - 13.09.2023 13:45 (CET/CEST)','mFRR','Local','Up','141','0',''
NO1 SCA,'13.09.2023 13:30 - 13.09.2023 13:45 (CET/CEST)','mFRR','Local','Down','88','30',''
NO1 SCA,'13.09.2023 13:45 - 13.09.2023 14:00 (CET/CEST)','mFRR','Local','Up','141','0',''
NO1 SCA,'13.09.2023 13:45 - 13.09.2023 14:00 (CET/CEST)','mFRR','Local','Down','88','30',''
NO1 SCA,'13.09.2023 14:00 - 13.09.2023 14:15 (CET/CEST)','mFRR','Local','Up','142','0',''
NO1 SCA,'13.09.2023 14:00 - 13.09.2023 14:15 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 14:15 - 13.09.2023 14:30 (CET/CEST)','mFRR','Local','Up','142','0',''
NO1 SCA,'13.09.2023 14:15 - 13.09.2023 14:30 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 14:30 - 13.09.2023 14:45 (CET/CEST)','mFRR','Local','Up','142','0',''
NO1 SCA,'13.09.2023 14:30 - 13.09.2023 14:45 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 14:45 - 13.09.2023 15:00 (CET/CEST)','mFRR','Local','Up','142','0',''
NO1 SCA,'13.09.2023 14:45 - 13.09.2023 15:00 (CET/CEST)','mFRR','Local','Down','89','31',''
NO1 SCA,'13.09.2023 15:00 - 13.09.2023 15:15 (CET/CEST)','mFRR','Local','Up','222','0',''
NO1 SCA,'13.09.2023 15:00 - 13.09.2023 15:15 (CET/CEST)','mFRR','Local','Down','68','10',''
NO1 SCA,'13.09.2023 15:15 - 13.09.2023 15:30 (CET/CEST)','mFRR','Local','Up','222','0',''
NO1 SCA,'13.09.2023 15:15 - 13.09.2023 15:30 (CET/CEST)','mFRR','Local','Down','68','10',''
NO1 SCA,'13.09.2023 15:30 - 13.09.2023 15:45 (CET/CEST)','mFRR','Local','Up','222','0',''
NO1 SCA,'13.09.2023 15:30 - 13.09.2023 15:45 (CET/CEST)','mFRR','Local','Down','68','10',''
NO1 SCA,'13.09.2023 15:45 - 13.09.2023 16:00 (CET/CEST)','mFRR','Local','Up','222','0',''
NO1 SCA,'13.09.2023 15:45 - 13.09.2023 16:00 (CET/CEST)','mFRR','Local','Down','68','10',''
NO1 SCA,'13.09.2023 16:00 - 13.09.2023 16:15 (CET/CEST)','mFRR','Local','Up','156','0',''
NO1 SCA,'13.09.2023 16:00 - 13.09.2023 16:15 (CET/CEST)','mFRR','Local','Down','191','61',''
NO1 SCA,'13.09.2023 16:15 - 13.09.2023 16:30 (CET/CEST)','mFRR','Local','Up','156','0',''
NO1 SCA,'13.09.2023 16:15 - 13.09.2023 16:30 (CET/CEST)','mFRR','Local','Down','191','61',''
NO1 SCA,'13.09.2023 16:30 - 13.09.2023 16:45 (CET/CEST)','mFRR','Local','Up','156','0',''
NO1 SCA,'13.09.2023 16:30 - 13.09.2023 16:45 (CET/CEST)','mFRR','Local','Down','191','61',''
NO1 SCA,'13.09.2023 16:45 - 13.09.2023 17:00 (CET/CEST)','mFRR','Local','Up','156','0',''
NO1 SCA,'13.09.2023 16:45 - 13.09.2023 17:00 (CET/CEST)','mFRR','Local','Down','191','61',''
NO1 SCA,'13.09.2023 17:00 - 13.09.2023 17:15 (CET/CEST)','mFRR','Local','Up','163','0',''
NO1 SCA,'13.09.2023 17:00 - 13.09.2023 17:15 (CET/CEST)','mFRR','Local','Down','187','57',''
NO1 SCA,'13.09.2023 17:15 - 13.09.2023 17:30 (CET/CEST)','mFRR','Local','Up','163','0',''
NO1 SCA,'13.09.2023 17:15 - 13.09.2023 17:30 (CET/CEST)','mFRR','Local','Down','187','57',''
NO1 SCA,'13.09.2023 17:30 - 13.09.2023 17:45 (CET/CEST)','mFRR','Local','Up','163','0',''
NO1 SCA,'13.09.2023 17:30 - 13.09.2023 17:45 (CET/CEST)','mFRR','Local','Down','187','57',''
NO1 SCA,'13.09.2023 17:45 - 13.09.2023 18:00 (CET/CEST)','mFRR','Local','Up','163','0',''
NO1 SCA,'13.09.2023 17:45 - 13.09.2023 18:00 (CET/CEST)','mFRR','Local','Down','187','0',''
NO1 SCA,'13.09.2023 18:00 - 13.09.2023 18:15 (CET/CEST)','mFRR','Local','Up','175','0',''
NO1 SCA,'13.09.2023 18:00 - 13.09.2023 18:15 (CET/CEST)','mFRR','Local','Down','182','0',''
NO1 SCA,'13.09.2023 18:15 - 13.09.2023 18:30 (CET/CEST)','mFRR','Local','Up','175','0',''
NO1 SCA,'13.09.2023 18:15 - 13.09.2023 18:30 (CET/CEST)','mFRR','Local','Down','182','0',''
NO1 SCA,'13.09.2023 18:30 - 13.09.2023 18:45 (CET/CEST)','mFRR','Local','Up','175','0',''
NO1 SCA,'13.09.2023 18:30 - 13.09.2023 18:45 (CET/CEST)','mFRR','Local','Down','182','0',''
NO1 SCA,'13.09.2023 18:45 - 13.09.2023 19:00 (CET/CEST)','mFRR','Local','Up','175','0',''
NO1 SCA,'13.09.2023 18:45 - 13.09.2023 19:00 (CET/CEST)','mFRR','Local','Down','182','0',''
NO1 SCA,'13.09.2023 19:00 - 13.09.2023 19:15 (CET/CEST)','mFRR','Local','Up','162','69',''
NO1 SCA,'13.09.2023 19:00 - 13.09.2023 19:15 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'13.09.2023 19:15 - 13.09.2023 19:30 (CET/CEST)','mFRR','Local','Up','162','129',''
NO1 SCA,'13.09.2023 19:15 - 13.09.2023 19:30 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'13.09.2023 19:30 - 13.09.2023 19:45 (CET/CEST)','mFRR','Local','Up','162','129',''
NO1 SCA,'13.09.2023 19:30 - 13.09.2023 19:45 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'13.09.2023 19:45 - 13.09.2023 20:00 (CET/CEST)','mFRR','Local','Up','162','129',''
NO1 SCA,'13.09.2023 19:45 - 13.09.2023 20:00 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'13.09.2023 20:00 - 13.09.2023 20:15 (CET/CEST)','mFRR','Local','Up','130','120',''
NO1 SCA,'13.09.2023 20:00 - 13.09.2023 20:15 (CET/CEST)','mFRR','Local','Down','191','0',''
NO1 SCA,'13.09.2023 20:15 - 13.09.2023 20:30 (CET/CEST)','mFRR','Local','Up','130','120',''
NO1 SCA,'13.09.2023 20:15 - 13.09.2023 20:30 (CET/CEST)','mFRR','Local','Down','191','0',''
NO1 SCA,'13.09.2023 20:30 - 13.09.2023 20:45 (CET/CEST)','mFRR','Local','Up','130','120',''
NO1 SCA,'13.09.2023 20:30 - 13.09.2023 20:45 (CET/CEST)','mFRR','Local','Down','191','0',''
NO1 SCA,'13.09.2023 20:45 - 13.09.2023 21:00 (CET/CEST)','mFRR','Local','Up','130','120',''
NO1 SCA,'13.09.2023 20:45 - 13.09.2023 21:00 (CET/CEST)','mFRR','Local','Down','191','0',''
NO1 SCA,'13.09.2023 21:00 - 13.09.2023 21:15 (CET/CEST)','mFRR','Local','Up','149','0',''
NO1 SCA,'13.09.2023 21:00 - 13.09.2023 21:15 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'13.09.2023 21:15 - 13.09.2023 21:30 (CET/CEST)','mFRR','Local','Up','149','0',''
NO1 SCA,'13.09.2023 21:15 - 13.09.2023 21:30 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'13.09.2023 21:30 - 13.09.2023 21:45 (CET/CEST)','mFRR','Local','Up','149','0',''
NO1 SCA,'13.09.2023 21:30 - 13.09.2023 21:45 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'13.09.2023 21:45 - 13.09.2023 22:00 (CET/CEST)','mFRR','Local','Up','149','0',''
NO1 SCA,'13.09.2023 21:45 - 13.09.2023 22:00 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'13.09.2023 22:00 - 13.09.2023 22:15 (CET/CEST)','mFRR','Local','Up','162','0',''
NO1 SCA,'13.09.2023 22:00 - 13.09.2023 22:15 (CET/CEST)','mFRR','Local','Down','83','0',''
NO1 SCA,'13.09.2023 22:15 - 13.09.2023 22:30 (CET/CEST)','mFRR','Local','Up','162','0',''
NO1 SCA,'13.09.2023 22:15 - 13.09.2023 22:30 (CET/CEST)','mFRR','Local','Down','83','25',''
NO1 SCA,'13.09.2023 22:30 - 13.09.2023 22:45 (CET/CEST)','mFRR','Local','Up','162','0',''
NO1 SCA,'13.09.2023 22:30 - 13.09.2023 22:45 (CET/CEST)','mFRR','Local','Down','83','25',''
NO1 SCA,'13.09.2023 22:45 - 13.09.2023 23:00 (CET/CEST)','mFRR','Local','Up','162','0',''
NO1 SCA,'13.09.2023 22:45 - 13.09.2023 23:00 (CET/CEST)','mFRR','Local','Down','83','25',''
NO1 SCA,'13.09.2023 23:00 - 13.09.2023 23:15 (CET/CEST)','mFRR','Local','Up','161','0',''
NO1 SCA,'13.09.2023 23:00 - 13.09.2023 23:15 (CET/CEST)','mFRR','Local','Down','70','12',''
NO1 SCA,'13.09.2023 23:15 - 13.09.2023 23:30 (CET/CEST)','mFRR','Local','Up','161','0',''
NO1 SCA,'13.09.2023 23:15 - 13.09.2023 23:30 (CET/CEST)','mFRR','Local','Down','70','12',''
NO1 SCA,'13.09.2023 23:30 - 13.09.2023 23:45 (CET/CEST)','mFRR','Local','Up','161','0',''
NO1 SCA,'13.09.2023 23:30 - 13.09.2023 23:45 (CET/CEST)','mFRR','Local','Down','70','12',''
NO1 SCA,'13.09.2023 23:45 - 14.09.2023 00:00 (CET/CEST)','mFRR','Local','Up','161','0',''
NO1 SCA,'13.09.2023 23:45 - 14.09.2023 00:00 (CET/CEST)','mFRR','Local','Down','70','12',''
NO1 SCA,'14.09.2023 00:00 - 14.09.2023 00:15 (CET/CEST)','mFRR','Local','Up','89','0',''
NO1 SCA,'14.09.2023 00:00 - 14.09.2023 00:15 (CET/CEST)','mFRR','Local','Down','138','59',''
NO1 SCA,'14.09.2023 00:15 - 14.09.2023 00:30 (CET/CEST)','mFRR','Local','Up','89','0',''
NO1 SCA,'14.09.2023 00:15 - 14.09.2023 00:30 (CET/CEST)','mFRR','Local','Down','138','59',''
NO1 SCA,'14.09.2023 00:30 - 14.09.2023 00:45 (CET/CEST)','mFRR','Local','Up','89','0',''
NO1 SCA,'14.09.2023 00:30 - 14.09.2023 00:45 (CET/CEST)','mFRR','Local','Down','138','59',''
NO1 SCA,'14.09.2023 00:45 - 14.09.2023 01:00 (CET/CEST)','mFRR','Local','Up','89','0',''
NO1 SCA,'14.09.2023 00:45 - 14.09.2023 01:00 (CET/CEST)','mFRR','Local','Down','138','59',''
NO1 SCA,'14.09.2023 01:00 - 14.09.2023 01:15 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'14.09.2023 01:00 - 14.09.2023 01:15 (CET/CEST)','mFRR','Local','Down','103','10',''
NO1 SCA,'14.09.2023 01:15 - 14.09.2023 01:30 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'14.09.2023 01:15 - 14.09.2023 01:30 (CET/CEST)','mFRR','Local','Down','103','10',''
NO1 SCA,'14.09.2023 01:30 - 14.09.2023 01:45 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'14.09.2023 01:30 - 14.09.2023 01:45 (CET/CEST)','mFRR','Local','Down','103','10',''
NO1 SCA,'14.09.2023 01:45 - 14.09.2023 02:00 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'14.09.2023 01:45 - 14.09.2023 02:00 (CET/CEST)','mFRR','Local','Down','103','10',''
NO1 SCA,'14.09.2023 02:00 - 14.09.2023 02:15 (CET/CEST)','mFRR','Local','Up','218','0',''
NO1 SCA,'14.09.2023 02:00 - 14.09.2023 02:15 (CET/CEST)','mFRR','Local','Down','87','0',''
NO1 SCA,'14.09.2023 02:15 - 14.09.2023 02:30 (CET/CEST)','mFRR','Local','Up','218','0',''
NO1 SCA,'14.09.2023 02:15 - 14.09.2023 02:30 (CET/CEST)','mFRR','Local','Down','87','0',''
NO1 SCA,'14.09.2023 02:30 - 14.09.2023 02:45 (CET/CEST)','mFRR','Local','Up','218','0',''
NO1 SCA,'14.09.2023 02:30 - 14.09.2023 02:45 (CET/CEST)','mFRR','Local','Down','87','0',''
NO1 SCA,'14.09.2023 02:45 - 14.09.2023 03:00 (CET/CEST)','mFRR','Local','Up','218','0',''
NO1 SCA,'14.09.2023 02:45 - 14.09.2023 03:00 (CET/CEST)','mFRR','Local','Down','87','0',''
NO1 SCA,'14.09.2023 03:00 - 14.09.2023 03:15 (CET/CEST)','mFRR','Local','Up','193','0',''
NO1 SCA,'14.09.2023 03:00 - 14.09.2023 03:15 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'14.09.2023 03:15 - 14.09.2023 03:30 (CET/CEST)','mFRR','Local','Up','193','0',''
NO1 SCA,'14.09.2023 03:15 - 14.09.2023 03:30 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'14.09.2023 03:30 - 14.09.2023 03:45 (CET/CEST)','mFRR','Local','Up','193','0',''
NO1 SCA,'14.09.2023 03:30 - 14.09.2023 03:45 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'14.09.2023 03:45 - 14.09.2023 04:00 (CET/CEST)','mFRR','Local','Up','193','0',''
NO1 SCA,'14.09.2023 03:45 - 14.09.2023 04:00 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'14.09.2023 04:00 - 14.09.2023 04:15 (CET/CEST)','mFRR','Local','Up','183','0',''
NO1 SCA,'14.09.2023 04:00 - 14.09.2023 04:15 (CET/CEST)','mFRR','Local','Down','91','0',''
NO1 SCA,'14.09.2023 04:15 - 14.09.2023 04:30 (CET/CEST)','mFRR','Local','Up','183','0',''
NO1 SCA,'14.09.2023 04:15 - 14.09.2023 04:30 (CET/CEST)','mFRR','Local','Down','91','0',''
NO1 SCA,'14.09.2023 04:30 - 14.09.2023 04:45 (CET/CEST)','mFRR','Local','Up','183','0',''
NO1 SCA,'14.09.2023 04:30 - 14.09.2023 04:45 (CET/CEST)','mFRR','Local','Down','91','0',''
NO1 SCA,'14.09.2023 04:45 - 14.09.2023 05:00 (CET/CEST)','mFRR','Local','Up','183','0',''
NO1 SCA,'14.09.2023 04:45 - 14.09.2023 05:00 (CET/CEST)','mFRR','Local','Down','91','0',''
NO1 SCA,'14.09.2023 05:00 - 14.09.2023 05:15 (CET/CEST)','mFRR','Local','Up','97','0',''
NO1 SCA,'14.09.2023 05:00 - 14.09.2023 05:15 (CET/CEST)','mFRR','Local','Down','96','17',''
NO1 SCA,'14.09.2023 05:15 - 14.09.2023 05:30 (CET/CEST)','mFRR','Local','Up','97','0',''
NO1 SCA,'14.09.2023 05:15 - 14.09.2023 05:30 (CET/CEST)','mFRR','Local','Down','96','17',''
NO1 SCA,'14.09.2023 05:30 - 14.09.2023 05:45 (CET/CEST)','mFRR','Local','Up','97','0',''
NO1 SCA,'14.09.2023 05:30 - 14.09.2023 05:45 (CET/CEST)','mFRR','Local','Down','96','17',''
NO1 SCA,'14.09.2023 05:45 - 14.09.2023 06:00 (CET/CEST)','mFRR','Local','Up','97','0',''
NO1 SCA,'14.09.2023 05:45 - 14.09.2023 06:00 (CET/CEST)','mFRR','Local','Down','96','17',''
NO1 SCA,'14.09.2023 06:00 - 14.09.2023 06:15 (CET/CEST)','mFRR','Local','Up','113','0',''
NO1 SCA,'14.09.2023 06:00 - 14.09.2023 06:15 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 06:15 - 14.09.2023 06:30 (CET/CEST)','mFRR','Local','Up','113','0',''
NO1 SCA,'14.09.2023 06:15 - 14.09.2023 06:30 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 06:30 - 14.09.2023 06:45 (CET/CEST)','mFRR','Local','Up','113','0',''
NO1 SCA,'14.09.2023 06:30 - 14.09.2023 06:45 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 06:45 - 14.09.2023 07:00 (CET/CEST)','mFRR','Local','Up','113','0',''
NO1 SCA,'14.09.2023 06:45 - 14.09.2023 07:00 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 07:00 - 14.09.2023 07:15 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'14.09.2023 07:00 - 14.09.2023 07:15 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 07:15 - 14.09.2023 07:30 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'14.09.2023 07:15 - 14.09.2023 07:30 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 07:30 - 14.09.2023 07:45 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'14.09.2023 07:30 - 14.09.2023 07:45 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 07:45 - 14.09.2023 08:00 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'14.09.2023 07:45 - 14.09.2023 08:00 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'14.09.2023 08:00 - 14.09.2023 08:15 (CET/CEST)','mFRR','Local','Up','21','0',''
NO1 SCA,'14.09.2023 08:00 - 14.09.2023 08:15 (CET/CEST)','mFRR','Local','Down','101','0',''
NO1 SCA,'14.09.2023 08:15 - 14.09.2023 08:30 (CET/CEST)','mFRR','Local','Up','21','0',''
NO1 SCA,'14.09.2023 08:15 - 14.09.2023 08:30 (CET/CEST)','mFRR','Local','Down','101','0',''
NO1 SCA,'14.09.2023 08:30 - 14.09.2023 08:45 (CET/CEST)','mFRR','Local','Up','21','0',''
NO1 SCA,'14.09.2023 08:30 - 14.09.2023 08:45 (CET/CEST)','mFRR','Local','Down','101','0',''
NO1 SCA,'14.09.2023 08:45 - 14.09.2023 09:00 (CET/CEST)','mFRR','Local','Up','21','21',''
NO1 SCA,'14.09.2023 08:45 - 14.09.2023 09:00 (CET/CEST)','mFRR','Local','Down','101','0',''
NO1 SCA,'14.09.2023 09:00 - 14.09.2023 09:15 (CET/CEST)','mFRR','Local','Up','36','36',''
NO1 SCA,'14.09.2023 09:00 - 14.09.2023 09:15 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'14.09.2023 09:15 - 14.09.2023 09:30 (CET/CEST)','mFRR','Local','Up','36','36',''
NO1 SCA,'14.09.2023 09:15 - 14.09.2023 09:30 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'14.09.2023 09:30 - 14.09.2023 09:45 (CET/CEST)','mFRR','Local','Up','36','36',''
NO1 SCA,'14.09.2023 09:30 - 14.09.2023 09:45 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'14.09.2023 09:45 - 14.09.2023 10:00 (CET/CEST)','mFRR','Local','Up','36','36',''
NO1 SCA,'14.09.2023 09:45 - 14.09.2023 10:00 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'14.09.2023 10:00 - 14.09.2023 10:15 (CET/CEST)','mFRR','Local','Up','52','52',''
NO1 SCA,'14.09.2023 10:00 - 14.09.2023 10:15 (CET/CEST)','mFRR','Local','Down','116','0',''
NO1 SCA,'14.09.2023 10:15 - 14.09.2023 10:30 (CET/CEST)','mFRR','Local','Up','52','52',''
NO1 SCA,'14.09.2023 10:15 - 14.09.2023 10:30 (CET/CEST)','mFRR','Local','Down','116','0',''
NO1 SCA,'14.09.2023 10:30 - 14.09.2023 10:45 (CET/CEST)','mFRR','Local','Up','52','0',''
